seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr
2026,1,3.249539674856724,0.05128205128205128,0.03381226616520734,3.123858800301185,0.26282051282051283,0.2005720829250241,0.0003
2026,2,3.087657072605231,0.20512820512820512,0.1834832289565059,2.978017507455288,0.5192307692307693,0.4571063207891853,0.0003
2026,3,2.943672638673049,0.4230769230769231,0.39886272601204725,2.8265098119393373,0.5448717948717948,0.4815959857136329,0.0003
2026,4,2.795945656605256,0.5384615384615384,0.5293480960787241,2.6707428785470815,0.7051282051282052,0.6733995249639805,0.0003
2026,5,2.6376241720639744,0.7243589743589743,0.7014246073843597,2.5096601522885837,0.7243589743589743,0.6871093445561531,0.0003
2026,6,2.4863600119566307,0.6987179487179487,0.6782093749705086,2.3520486721625695,0.7307692307692307,0.6844078522097098,0.0003
2026,7,2.321163006317921,0.7692307692307693,0.7490321419471218,2.1962097546993156,0.7756410256410257,0.7381484743326848,0.0003
2026,8,2.1770235941960263,0.8205128205128205,0.803241650822296,2.0412742419120593,0.8076923076923077,0.771982713681006,0.0003
2026,9,2.0115404648658557,0.8525641025641025,0.8428424139962603,1.8845308927389293,0.8076923076923077,0.771982713681006,0.0003
2026,10,1.8766695872331276,0.8653846153846154,0.8587894759840461,1.7300657553550525,0.8461538461538461,0.8130898513251454,0.0003
2026,11,1.6802545174574242,0.8910256410256411,0.8862613789035194,1.5782550359383607,0.8782051282051282,0.8531156150351197,0.0003
2026,12,1.5665810047051845,0.8782051282051282,0.869690992767916,1.4337631953068268,0.8846153846153846,0.8553975436328377,0.0003
2026,13,1.3893593855393238,0.9230769230769231,0.9218559218559219,1.295489026949956,0.8846153846153846,0.8565113619412263,0.0003
2026,14,1.2409957188826342,0.9166666666666666,0.9068674914828763,1.1657661505234547,0.8910256410256411,0.867900237017884,0.0003
2026,15,1.0908887630853898,0.9743589743589743,0.9723161453930685,1.0441472163567176,0.8974358974358975,0.8778388278388279,0.0003
2026,16,1.0124613719108777,0.9615384615384616,0.9528855759624991,0.931700315230932,0.9038461538461539,0.8861721611721612,0.0003
2026,17,0.9064466189115475,0.9551282051282052,0.9474775224775225,0.8350592179176135,0.9166666666666666,0.9002298983068214,0.0003
2026,18,0.7926792135605445,0.9807692307692307,0.9783037475345169,0.747187770329989,0.9166666666666666,0.9002298983068214,0.0003
2026,19,0.6828194321730198,0.9743589743589743,0.9693575655114117,0.6694811429732885,0.9166666666666666,0.9002298983068214,0.0003
2026,20,0.605087235952035,0.9743589743589743,0.9734265734265735,0.6008902268531995,0.9230769230769231,0.9066849816849818,0.0003
2026,21,0.5456200792239263,0.9743589743589743,0.9701183431952664,0.5422582580493047,0.9230769230769231,0.9066849816849818,0.0003
2026,22,0.49340184300373763,0.9743589743589743,0.9697802197802198,0.49830412559020215,0.9230769230769231,0.9066849816849818,0.0003
2026,23,0.43092704430604595,0.9807692307692307,0.9800968262506724,0.46261320205835194,0.9230769230769231,0.9066849816849818,0.0003
2026,24,0.3837953133460803,0.9871794871794872,0.9863905325443787,0.42780134616753995,0.9294871794871795,0.9191822882999354,0.0003
2026,25,0.34482124524238783,0.9935897435897436,0.9935449166218397,0.4016963610282311,0.9358974358974359,0.9291208791208792,0.0003
2026,26,0.3276928464571635,0.9871794871794872,0.9863905325443787,0.389637752985343,0.9230769230769231,0.9066849816849818,0.0003
2026,27,0.3075767755508423,0.9935897435897436,0.9935449166218397,0.37051954636206996,0.9423076923076923,0.9374542124542125,0.0003
2026,28,0.28693437958375,0.9935897435897436,0.9935449166218397,0.3622461435122368,0.9230769230769231,0.9066849816849818,0.0003
2026,29,0.2619663927799616,1.0,1.0,0.345111350218455,0.9487179487179487,0.9447802197802199,0.0003
2026,30,0.2652771136699579,1.0,1.0,0.3328011861214271,0.9615384615384616,0.957967032967033,0.0003
2026,31,0.23171802323598129,1.0,1.0,0.3257753528081454,0.9615384615384616,0.957967032967033,0.0003
2026,32,0.22392384898968232,1.0,1.0,0.31647713214923173,0.9615384615384616,0.957967032967033,0.0003
2026,33,0.22820332646369934,1.0,1.0,0.31026796652720523,0.9615384615384616,0.957967032967033,0.0003
2026,34,0.2205416365311696,1.0,1.0,0.3110891519448696,0.9615384615384616,0.9569315300084532,0.0003
2026,35,0.21027087553953513,1.0,1.0,0.3131857285132775,0.9615384615384616,0.9565934065934066,0.0003
2026,36,0.21402623638128623,1.0,1.0,0.3150594845796243,0.9615384615384616,0.9565934065934066,0.00015
2026,37,0.2005458733974359,1.0,1.0,0.3160733748704959,0.9615384615384616,0.9569315300084532,0.00015
2026,38,0.20862549810837477,1.0,1.0,0.31267089415819216,0.9615384615384616,0.9569315300084532,0.00015
2026,39,0.19730751178203484,1.0,1.0,0.3087108517304445,0.9615384615384616,0.9565934065934066,0.00015
2026,40,0.19485641098939455,1.0,1.0,0.3070953625899095,0.9615384615384616,0.9565934065934066,0.00015
2026,41,0.190232236797993,1.0,1.0,0.3062369105143425,0.9615384615384616,0.9565934065934066,0.00015
2026,42,0.19100733292408478,1.0,1.0,0.3054904647362538,0.9615384615384616,0.9565934065934066,7.5e-05
2026,43,0.19451782489434266,1.0,1.0,0.3059058219958574,0.9615384615384616,0.9565934065934066,7.5e-05
2026,44,0.19814629547106913,1.0,1.0,0.30619960870498264,0.9615384615384616,0.9565934065934066,7.5e-05
2026,45,0.19108188419769973,1.0,1.0,0.3060340010202848,0.9615384615384616,0.9565934065934066,7.5e-05
